"","x1_age","x2_job","x3_marital","x4_education","x5_default","x6_housing","x7_loan","x8_contact","x9_month","x10_weekday","x11_duration","x12_campaign","x13_pdays","x14_previous","x15_poutcome","x16_empvar.rate","x17_consprice.idx","x18_consconf.idx","x19_euribor3m","x20_nr.employed","y_subscribe"
"16097",61,"admin.","married","university.degree","no","yes","yes","telephone","jul","wed",261,4,999,0,"nonexistent",-2.9,92.469,-33.6,1.085,5076.2,1
"16098",57,"self-employed","married","basic.4y","no","yes","no","cellular","apr","mon",659,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
"16099",36,"technician","married","high.school","no","yes","no","telephone","may","mon",290,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16100",48,"entrepreneur","married","university.degree","no","yes","no","cellular","apr","thu",871,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,1
"16101",43,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",837,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,1
"16102",29,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",359,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
"16103",38,"admin.","divorced","high.school","no","no","no","cellular","may","tue",326,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
"16104",48,"blue-collar","married","professional.course","no","no","no","telephone","jul","thu",268,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.899,4991.6,1
"16105",31,"admin.","single","high.school","no","yes","yes","cellular","nov","fri",112,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
"16106",38,"technician","married","unknown","no","yes","no","cellular","jul","wed",644,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"16107",33,"blue-collar","single","basic.4y","no","yes","no","cellular","may","tue",184,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
"16108",32,"technician","married","professional.course","no","yes","no","cellular","jul","thu",255,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
"16109",34,"blue-collar","single","unknown","no","yes","no","cellular","mar","fri",360,1,999,1,"failure",-1.8,93.369,-34.8,0.636,5008.7,1
"16110",50,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",203,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
"16111",41,"technician","divorced","university.degree","no","yes","no","cellular","aug","fri",366,2,6,3,"success",-1.7,94.027,-38.3,0.905,4991.6,1
"16112",44,"management","married","university.degree","no","yes","no","cellular","nov","mon",130,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
"16113",51,"management","married","university.degree","unknown","no","no","telephone","jun","fri",13,10,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
"16114",24,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",396,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"16115",25,"student","single","high.school","no","unknown","unknown","telephone","may","thu",360,5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"16116",44,"technician","single","professional.course","no","yes","yes","cellular","aug","fri",79,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
"16117",36,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",27,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
"16118",49,"technician","married","professional.course","no","no","no","telephone","may","fri",736,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
"16119",48,"technician","married","university.degree","no","yes","no","cellular","aug","tue",174,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16120",30,"admin.","single","university.degree","no","yes","no","telephone","oct","thu",1002,4,999,0,"nonexistent",-3.4,92.431,-26.9,0.733,5017.5,1
"16121",34,"technician","single","university.degree","no","yes","no","cellular","aug","thu",244,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
"16122",57,"retired","married","basic.4y","no","yes","yes","telephone","apr","tue",1348,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
"16123",25,"blue-collar","married","high.school","unknown","yes","yes","telephone","may","mon",741,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
"16124",29,"admin.","married","university.degree","no","yes","no","cellular","may","wed",126,2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
"16125",49,"admin.","married","university.degree","no","no","no","cellular","aug","tue",958,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,1
"16126",38,"services","married","high.school","no","no","no","cellular","apr","mon",95,3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
"16127",47,"unknown","married","unknown","unknown","yes","no","telephone","may","mon",269,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16128",55,"retired","married","high.school","no","no","no","telephone","may","wed",302,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16129",60,"blue-collar","married","unknown","unknown","yes","no","telephone","may","mon",5,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16130",42,"admin.","divorced","professional.course","no","no","no","cellular","may","thu",37,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
"16131",48,"admin.","married","professional.course","no","no","no","telephone","jun","wed",105,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
"16132",54,"housemaid","married","professional.course","no","no","no","telephone","oct","mon",187,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,0
"16133",33,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","thu",98,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"16134",41,"services","married","basic.6y","no","yes","no","cellular","may","fri",394,10,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
"16135",32,"admin.","married","university.degree","no","yes","no","cellular","may","tue",136,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
"16136",43,"management","married","high.school","no","yes","no","telephone","jun","thu",30,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
"16137",40,"technician","married","professional.course","no","no","no","cellular","apr","tue",274,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
"16138",56,"retired","married","professional.course","no","yes","no","cellular","aug","mon",202,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16139",45,"blue-collar","divorced","basic.9y","unknown","yes","no","cellular","nov","mon",188,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
"16140",39,"technician","divorced","professional.course","unknown","no","no","cellular","aug","mon",93,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16141",36,"blue-collar","married","professional.course","no","unknown","unknown","cellular","jul","wed",153,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"16142",36,"services","married","basic.9y","unknown","yes","no","telephone","may","wed",87,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16143",55,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",97,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"16144",34,"management","single","professional.course","no","yes","no","cellular","nov","tue",400,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
"16145",29,"admin.","single","university.degree","no","yes","no","cellular","apr","wed",216,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,0
"16146",32,"housemaid","single","basic.4y","no","no","no","telephone","may","thu",477,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
"16147",55,"admin.","married","high.school","no","yes","yes","telephone","jun","tue",269,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
"16148",40,"technician","single","university.degree","no","no","no","cellular","nov","mon",130,1,7,2,"failure",-3.4,92.649,-30.1,0.714,5017.5,1
"16149",30,"services","single","high.school","no","no","no","telephone","may","tue",65,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"16150",39,"admin.","married","high.school","no","yes","no","telephone","jun","wed",1141,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,1
"16151",50,"technician","married","professional.course","no","no","no","telephone","may","tue",108,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"16152",30,"admin.","single","university.degree","no","yes","no","cellular","jul","tue",282,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
"16153",71,"retired","married","unknown","no","yes","no","cellular","sep","fri",658,4,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,1
"16154",41,"services","single","high.school","unknown","yes","no","cellular","nov","thu",530,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
"16155",32,"blue-collar","single","basic.6y","unknown","yes","no","telephone","may","fri",9,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
"16156",42,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","wed",200,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
"16157",33,"admin.","married","high.school","unknown","yes","no","cellular","may","tue",169,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
"16158",38,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",427,12,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16159",48,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","mon",153,9,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
"16160",32,"admin.","single","university.degree","no","yes","no","cellular","jun","fri",58,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,0
"16161",48,"services","divorced","high.school","unknown","yes","no","cellular","nov","mon",90,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
"16162",31,"housemaid","married","basic.4y","unknown","yes","no","telephone","jun","wed",328,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
"16163",34,"unemployed","single","university.degree","no","yes","no","cellular","may","thu",245,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
"16164",33,"technician","divorced","professional.course","no","no","no","telephone","may","mon",133,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16165",41,"entrepreneur","married","university.degree","no","yes","no","cellular","aug","thu",324,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,1
"16166",38,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","fri",57,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
"16167",27,"admin.","single","professional.course","no","yes","yes","telephone","apr","thu",117,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,0
"16168",32,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",18,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
"16169",35,"admin.","single","university.degree","no","yes","no","cellular","may","mon",75,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
"16170",31,"admin.","single","university.degree","no","no","no","cellular","aug","mon",121,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16171",50,"blue-collar","married","unknown","unknown","no","no","cellular","jul","thu",1183,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"16172",33,"admin.","divorced","university.degree","no","yes","no","cellular","aug","tue",249,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16173",32,"admin.","single","high.school","no","no","no","cellular","nov","thu",470,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
"16174",30,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","thu",307,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"16175",31,"admin.","single","university.degree","no","no","yes","cellular","nov","thu",264,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
"16176",55,"entrepreneur","divorced","university.degree","unknown","no","no","cellular","may","fri",56,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
"16177",59,"retired","divorced","basic.4y","no","yes","no","telephone","may","wed",112,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"16178",36,"blue-collar","married","unknown","no","yes","no","cellular","may","thu",349,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
"16179",32,"self-employed","divorced","university.degree","no","no","no","telephone","jun","mon",559,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
"16180",33,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","wed",139,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
"16181",30,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",244,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
"16182",49,"admin.","single","high.school","no","yes","no","telephone","oct","fri",434,1,999,1,"failure",-3.4,92.431,-26.9,0.739,5017.5,1
"16183",24,"services","married","high.school","no","no","no","cellular","may","thu",177,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
"16184",26,"services","single","high.school","no","yes","no","cellular","may","mon",274,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
"16185",29,"admin.","single","basic.9y","unknown","yes","no","telephone","may","wed",83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
"16186",54,"blue-collar","married","basic.9y","unknown","yes","yes","telephone","jun","mon",75,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
"16187",46,"blue-collar","single","university.degree","no","no","no","cellular","apr","mon",1422,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
"16188",60,"management","married","professional.course","unknown","yes","no","cellular","jul","thu",241,4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
"16189",38,"unemployed","married","basic.4y","unknown","no","no","cellular","jul","tue",195,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
"16190",30,"management","married","university.degree","no","no","no","telephone","mar","mon",88,3,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,0
"16191",39,"admin.","married","university.degree","no","yes","no","cellular","may","fri",364,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
"16192",31,"services","single","high.school","no","yes","no","cellular","nov","thu",231,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
"16193",37,"admin.","divorced","high.school","no","no","no","cellular","may","fri",143,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
"16194",57,"technician","married","high.school","no","yes","yes","cellular","aug","wed",290,2,4,1,"success",-2.9,92.201,-31.4,0.884,5076.2,1
"16195",51,"technician","divorced","high.school","no","no","no","cellular","jul","tue",166,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
"16196",40,"admin.","married","professional.course","no","yes","no","cellular","nov","tue",271,5,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
"16197",35,"blue-collar","married","basic.6y","no","yes","no","cellular","may","wed",378,2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
"16198",47,"technician","married","professional.course","no","yes","no","telephone","jun","tue",59,6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
"16199",36,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",258,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16200",55,"retired","married","professional.course","no","yes","no","cellular","aug","thu",181,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
"16201",35,"technician","married","basic.9y","no","no","no","cellular","may","tue",580,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,1
"16202",34,"management","married","basic.9y","no","no","yes","cellular","may","mon",131,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
"16203",31,"management","single","university.degree","unknown","yes","no","telephone","may","tue",174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
"16204",31,"self-employed","married","university.degree","no","yes","no","cellular","aug","fri",73,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
"16205",29,"services","married","high.school","no","yes","yes","telephone","may","wed",27,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
"16206",58,"management","married","university.degree","no","yes","no","cellular","nov","thu",193,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.041,4963.6,0
"16207",49,"services","married","high.school","no","no","no","cellular","jun","tue",239,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.286,5076.2,1
"16208",26,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",413,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
"16209",33,"admin.","single","university.degree","no","no","no","cellular","oct","thu",441,5,999,1,"failure",-3.4,92.431,-26.9,0.74,5017.5,1
"16210",65,"retired","married","basic.4y","no","yes","yes","cellular","oct","mon",165,1,3,1,"success",-1.1,94.601,-49.5,0.977,4963.6,1
"16211",48,"admin.","married","professional.course","no","no","no","cellular","aug","tue",369,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
"16212",53,"technician","married","professional.course","unknown","no","yes","cellular","jul","fri",118,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
"16213",29,"services","single","university.degree","no","no","no","cellular","jul","fri",246,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
"16214",38,"blue-collar","divorced","high.school","no","yes","no","cellular","may","thu",272,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
"16215",27,"admin.","single","high.school","no","yes","no","cellular","may","mon",313,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
"16216",29,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",718,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
"16217",46,"admin.","married","high.school","no","no","no","cellular","may","wed",159,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
